#DEPTH,CASE,POR,Vma,Vsh,Sw,Sh,Sxo,Vma1,Vma2,Vma3,Shm,Shr,DEN,AC,CNL,RT,RXO,GR,SP,CAL,lithology
1630.75,非储层,0.468872947,0.328455238,99.20267182,78.6083432,21.3916568,78.8376744,0.256014683,0.072112099,0.000328455,0.229331201,21.1623256,3.016229743,248.5470986,36.85309373,0.536596181,0.540088137,157.9743664,68.82025638,22.14317465,泥岩
1630.875,非储层,0.475441122,0.01,99.51455888,76.85098915,23.14901085,77.07434998,0.007794508,0.002195492,1.00E-05,0.223360837,22.92565002,2.942862304,256.805801,36.73695715,0.549523305,0.551925214,167.3480886,70.45502538,22.04795758,泥岩
1631,非储层,0.471097746,1.325447035,98.20345522,76.69155493,23.30844507,76.9212826,1.033120693,0.291000894,0.001325447,0.229727671,23.0787174,3.073497907,257.9384585,36.39512251,0.561674316,0.562822527,164.381967,69.21780699,21.79031017,泥岩
1631.125,非储层,0.479461191,3.731740356,95.78879845,77.95131515,22.04868485,78.18539557,2.908707842,0.819300774,0.00373174,0.234080415,21.81460443,2.840426506,233.2486815,35.9505737,0.568380635,0.568823359,168.795008,68.7614096,22.06834927,泥岩
1631.25,非储层,0.482711898,5.119164592,94.39812351,79.4305485,20.5694515,79.66979341,3.990136712,1.123908715,0.005119165,0.239244911,20.33020659,2.752920333,248.6699212,35.46833294,0.574113853,0.573299269,160.7495312,69.91613828,22.0078216,泥岩
1631.375,非储层,0.470722678,5.208443891,94.32083343,79.10730979,20.89269021,79.34962542,4.059725529,1.143509918,0.005208444,0.242315624,20.65037458,2.832411159,237.329465,35.30229053,0.573017044,0.572014024,166.5417457,70.15883231,22.07910403,泥岩
1631.5,非储层,0.477441061,3.098338795,96.42422014,79.00357389,20.99642611,79.25124529,2.415002517,0.68023794,0.003098339,0.247671393,20.74875471,2.788804538,237.7162439,35.59078151,0.569318699,0.568719905,164.325529,70.87066573,22.20367614,泥岩
1631.625,非储层,0.465295857,0.628314839,98.9063893,77.06241081,22.93758919,77.30569034,0.489740476,0.137946048,0.000628315,0.243279532,22.69430966,2.822453506,253.7255191,36.06562885,0.561409711,0.561983545,157.3203599,69.06681578,21.80085468,泥岩
1631.75,非储层,0.454336008,0.01,99.53566399,78.58625934,21.41374066,78.82465723,0.007794508,0.002195492,1.00E-05,0.238397886,21.17534277,2.986191345,252.2775752,36.54942457,0.555237176,0.556959368,159.3735642,70.68205393,21.86820315,泥岩
1631.875,非储层,0.442859948,0.01,99.54714005,77.16586751,22.83413249,77.40167444,0.007794508,0.002195492,1.00E-05,0.23580693,22.59832556,2.952667691,253.512528,36.8391311,0.553951394,0.556747122,177.541089,70.09500122,21.95167789,泥岩
1632,非储层,0.441509856,0.01,99.54849014,76.13229726,23.86770274,76.36202282,0.007794508,0.002195492,1.00E-05,0.229725564,23.63797718,2.991452763,243.1773238,36.79125979,0.557378053,0.559948012,170.429034,70.21949685,22.0506167,泥岩
1632.125,非储层,0.443133893,1.168733494,98.38813261,75.74280525,24.25719475,75.97924718,0.910970206,0.256594555,0.001168733,0.236441929,24.02075282,2.811872194,223.2464428,36.48997727,0.568097744,0.569503465,151.6428414,69.87356959,22.87633939,泥岩
1632.25,非储层,0.437939658,3.294691985,96.26736836,76.18660259,23.81339741,76.42148275,2.568050159,0.723347134,0.003294692,0.234880166,23.57851725,2.889224469,246.7197258,36.36572939,0.571925415,0.572380264,158.4765872,69.31622371,22.94484449,泥岩
1632.375,非储层,0.439564678,1.356838059,98.20359726,76.93459361,23.06540639,77.17425499,1.057588451,0.29789277,0.001356838,0.239661383,22.82574501,2.817494122,235.8100112,36.3642186,0.56686588,0.567313211,176.6248251,68.60588547,22.96959528,泥岩
1632.5,非储层,0.432369997,0.01,99.55763,79.14391728,20.85608272,79.37995957,0.007794508,0.002195492,1.00E-05,0.236042297,20.62004043,2.839353567,236.8773309,36.22454805,0.564883706,0.565155626,167.4263651,69.636863,22.87248194,泥岩
1632.625,非储层,0.426983052,2.669866387,96.90315056,78.28893834,21.71106166,78.53186986,2.081029374,0.586167147,0.002669866,0.242931516,21.46813014,2.882516802,245.0024667,36.18664904,0.565587465,0.565831102,160.6084918,67.39313703,21.95166677,泥岩
1632.75,非储层,0.433520131,3.707138261,95.85934161,76.15853458,23.84146542,76.39808203,2.889531721,0.813899402,0.003707138,0.239547447,23.60191797,3.025007343,252.5872183,36.13370956,0.564818174,0.564992387,166.8720581,69.28356192,22.13779183,泥岩
1632.875,非储层,0.42748028,1.929282276,97.64323744,77.93287178,22.06712822,78.1661926,1.503780529,0.423572465,0.001929282,0.233320823,21.8338074,2.743136721,255.0258249,35.84878664,0.572614743,0.571701761,172.5988514,68.45936415,22.0005254,泥岩
1633,非储层,0.417680177,3.106414401,96.47590542,78.14859453,21.85140547,78.37767759,2.421297054,0.682010933,0.003106414,0.229083055,21.62232241,2.642470444,247.9853655,36.06470188,0.571728047,0.571295574,172.2650054,68.12163798,22.02527459,泥岩
1633.125,非储层,0.407112022,0.360548608,99.23233937,76.42513581,23.57486419,76.64931668,0.281029885,0.079158174,0.000360549,0.224180866,23.35068332,2.808468263,243.3333996,36.39058104,0.56167882,0.561979981,162.2082491,70.02355343,22.16895257,泥岩
1633.25,非储层,0.402134077,0.187921366,99.40994456,78.33501714,21.66498286,78.55573642,0.146475451,0.041257994,0.000187921,0.220719289,21.44426358,3.120715098,262.1530952,36.49958458,0.558825137,0.5593294,165.3960987,69.45713977,22.0699706,泥岩
1633.375,非储层,0.401266715,0.763462057,98.83527123,78.44701771,21.55298229,78.67036556,0.595081077,0.167617517,0.000763462,0.223347852,21.32963444,2.94042445,261.032625,36.53256308,0.555833479,0.556377223,161.3825728,70.34417195,22.26056438,泥岩
1633.5,非储层,0.410838162,2.744315316,96.84484652,79.59072558,20.40927442,79.81194872,2.139058648,0.602512353,0.002744315,0.221223143,20.18805128,3.02632842,253.9598411,36.31214963,0.558542636,0.558616857,169.8646742,70.28988433,22.1019033,泥岩
1633.625,非储层,0.42000567,2.729863885,96.85013045,77.28842295,22.71157705,77.51393275,2.127794469,0.599339552,0.002729864,0.225509802,22.48606725,2.780467339,262.0905708,36.12038933,0.567636076,0.567046702,157.5011628,68.05351268,22.01456233,泥岩
1633.75,非储层,0.411185478,2.275200852,97.31361367,75.42575966,24.57424034,75.65364777,1.773407024,0.499518627,0.002275201,0.227888111,24.34635223,2.873877725,250.4792592,35.85845716,0.580884228,0.579945914,164.2279965,69.33212786,22.05227128,泥岩
1633.875,非储层,0.415237018,3.619088517,95.96567447,73.70884937,26.29115063,73.93715047,2.820901281,0.794568147,0.003619089,0.228301099,26.06284953,2.779023962,247.161501,35.64175816,0.598205223,0.597106812,154.7512148,69.97658536,22.22665602,泥岩
1634,非储层,0.406281833,5.139231573,94.45448659,72.25556903,27.74443097,72.47876557,4.005777936,1.128314406,0.005139232,0.223196535,27.52123443,2.846368832,249.9053815,35.45726489,0.607606837,0.606395941,170.3938989,67.74230308,22.00406694,泥岩
1634.125,非储层,0.401485075,4.757672977,94.84084195,73.94791769,26.05208231,74.17076516,3.708371799,1.044543505,0.004757673,0.222847464,25.82923484,2.808922798,233.6983642,35.00491516,0.620498181,0.619115225,170.0116474,68.11107055,22.20647648,泥岩
1634.25,非储层,0.405030333,7.185561347,92.40940832,72.94899192,27.05100808,73.17668646,5.600791225,1.577584561,0.007185561,0.227694534,26.82331354,2.837809682,233.6602678,34.59243505,0.631645257,0.630158793,168.6256969,67.36447824,22.02429043,泥岩
1634.375,非储层,0.414076998,8.090916822,91.49500618,71.96634507,28.03365493,72.1919001,6.306471234,1.776354671,0.008090917,0.225555027,27.8080999,2.751139503,240.4853166,34.15179859,0.642663271,0.64110218,156.8371158,68.36922499,22.14102477,泥岩
1634.5,非储层,0.411884776,9.908063993,89.68005123,71.07234843,28.92765157,71.2940089,7.722847971,2.175307958,0.009908064,0.221660475,28.7059911,2.990854704,232.6476736,33.91719001,0.654802666,0.653170098,165.5296286,67.14329485,22.13002099,泥岩
1634.625,非储层,0.418995517,7.310325626,92.27067886,70.22720437,29.77279563,70.44490858,5.698038836,1.604976464,0.007310326,0.217704211,29.55509142,2.622081123,240.9342951,34.00429302,0.659360481,0.657731957,158.0951171,68.95318212,22.15195283,泥岩
1634.75,非储层,0.429523917,6.251725406,93.31875068,70.04715474,29.95284526,70.26635806,4.872912095,1.372561586,0.006251725,0.219203322,29.73364194,2.846202165,237.1907854,34.26809872,0.658039022,0.656456796,176.4842871,66.86320942,22.12966694,泥岩
1634.875,非储层,0.432881786,5.241726782,94.32539143,70.25191481,29.74808519,70.4700949,4.085667904,1.150817152,0.005241727,0.218180089,29.5299051,2.791954848,244.2964113,34.91696506,0.644672337,0.643248627,166.3916157,68.11605437,22.04475409,泥岩
1635,非储层,0.421823119,2.885001306,96.69317557,71.56049401,28.43950599,71.77842232,2.248716449,0.633399855,0.002885001,0.21792831,28.22157768,2.854694651,229.4550392,35.38489132,0.637289393,0.636024209,177.8523269,68.21308927,22.09063136,泥岩
1635.125,非储层,0.425230663,2.253358163,97.32141117,69.5659879,30.4340121,69.77859629,1.756381724,0.494723081,0.002253358,0.212608393,30.22140371,2.724349833,242.0712167,35.58741151,0.63527461,0.634061739,168.035245,68.50041389,22.06123467,泥岩
1635.25,非储层,0.427578575,4.069117926,95.5033035,69.22347575,30.77652425,69.43613703,3.171677044,0.893371764,0.004069118,0.212661288,30.56386297,2.943470289,264.7514538,35.89929033,0.628511003,0.62745429,165.8441306,69.68707935,21.94329871,泥岩
1635.375,非储层,0.419918283,1.873074454,97.70700726,70.71780231,29.28219769,70.9329484,1.4599693,0.41123208,0.001873074,0.215146083,29.0670516,2.957769081,244.3430375,36.07076619,0.62292018,0.622094286,163.3489844,69.00224583,22.184776,泥岩
1635.5,非储层,0.42258144,1.022534367,98.55488419,72.74878029,27.25121971,72.96431739,0.797015186,0.224496647,0.001022534,0.215537093,27.03568261,2.648816417,247.1601639,36.10035105,0.614218788,0.613483298,173.5211525,68.27260474,21.87714282,泥岩
1635.625,非储层,0.433484121,1.900936582,97.6655793,73.57117442,26.42882558,73.78164746,1.481686456,0.417349189,0.001900937,0.210473041,26.21835254,3.147323593,238.4966395,36.26547828,0.601424674,0.600842321,161.1069879,69.16260721,22.0286692,泥岩
1635.75,非储层,0.443866204,2.241448022,97.31468577,73.97991947,26.02008053,74.19641933,1.747098356,0.492108219,0.002241448,0.21649986,25.80358067,2.905101164,248.2634735,36.07102745,0.597003115,0.596350756,161.0136683,69.04713617,22.31364552,泥岩
1635.875,非储层,0.442248598,3.935188994,95.62256241,74.6946503,25.3053497,74.91640904,3.067286037,0.863967768,0.003935189,0.221758739,25.08359096,2.886088885,245.259124,35.62467954,0.597403578,0.59648607,157.9366438,67.01940737,22.02870596,泥岩
1636,非储层,0.454335785,5.801282805,93.74438141,76.73270282,23.26729718,76.96105952,4.521814269,1.273667254,0.005801283,0.228356695,23.03894048,2.928835906,253.5929243,35.01980424,0.603438949,0.602320215,160.3368918,67.21369879,22.92044837,泥岩
1636.125,非储层,0.460823447,8.406365149,91.1328114,76.05966488,23.94033512,76.28895581,6.552347672,1.845611112,0.008406365,0.229290934,23.71104419,2.89139895,243.0688211,34.30834581,0.609467649,0.60818904,169.0259319,68.25713251,22.70579887,泥岩
1636.25,非储层,0.46227771,9.895711408,89.64201088,77.52620937,22.47379063,77.74867713,7.713219739,2.172595958,0.009895711,0.222467766,22.25132287,2.565473951,223.9796935,33.52584365,0.614694951,0.613332776,152.1612892,67.57538859,22.82778235,泥岩
1636.375,非储层,0.451594307,12.35332457,87.19508113,79.5216932,20.4783068,79.75079083,9.628808173,2.712163068,0.012353325,0.229097628,20.24920917,2.584224226,232.5115854,33.13600866,0.619947477,0.618527976,157.3889501,69.12003339,22.86262442,泥岩
1636.5,非储层,0.445645779,10.01365295,89.54070128,77.69994151,22.30005849,77.93231034,7.80514936,2.198489933,0.010013653,0.232368827,22.06768966,2.762276364,227.2317171,32.79215116,0.622693415,0.621231346,159.3157894,66.73721194,21.85170626,泥岩
1636.625,非储层,0.43279234,12.1257082,87.44149946,78.03072341,21.96927659,78.26997235,9.451392424,2.662190067,0.012125708,0.239248942,21.73002765,2.697150835,214.0377444,32.57598929,0.628382431,0.62683826,154.7620509,66.6992968,22.01208694,泥岩
1636.75,非储层,0.441587119,12.25056193,87.30785095,76.74648222,23.25351778,76.99260544,9.548709762,2.68960161,0.012250562,0.246123216,23.00739456,2.570084062,216.4935129,32.67537363,0.629700091,0.628106854,163.3709859,66.15680671,22.04688664,泥岩
1636.875,非储层,0.446970434,11.29442262,88.25860694,77.80137481,22.19862519,78.05103999,8.803446253,2.479681947,0.011294423,0.249665181,21.94896001,2.556460209,222.9824497,32.79506208,0.628508187,0.62689847,157.588423,66.94207991,22.7674271,泥岩
1637,非储层,0.437868951,8.728311206,90.83381984,77.15214346,22.84785654,77.39616348,6.803288769,1.916294126,0.008728311,0.244020023,22.60383652,2.474466062,215.6924287,33.0065664,0.630121691,0.628490366,162.4061506,66.52489611,22.81314953,泥岩
1637.125,非储层,0.437311804,9.857495205,89.70519299,75.11617372,24.88382628,75.36029958,7.683432091,2.164205619,0.009857495,0.244125855,24.63970042,2.680082463,224.7739404,33.32739031,0.627729424,0.626106602,159.0264943,66.15291226,23.45873189,泥岩
1637.25,非储层,0.440592752,8.796846595,90.76256065,74.81778054,25.18221946,75.06499537,6.85670873,1.931341019,0.008796847,0.247214825,24.93500463,2.604224532,245.9846899,33.38392542,0.631845703,0.630196144,160.7110875,67.28876998,23.59670819,泥岩
1637.375,非储层,0.452629818,10.69965527,88.84771491,75.15303129,24.84696871,75.40343198,8.339854389,2.349101224,0.010699655,0.250400686,24.59656802,2.883715373,229.8986013,33.37578612,0.638332326,0.636621707,174.9780261,66.69367314,22.76520665,泥岩
1637.5,非储层,0.448888343,8.833585429,90.71752623,73.93363355,26.06636645,74.18957269,6.885344842,1.939407002,0.008833585,0.255939139,25.81042731,2.675166472,243.1196143,33.49849561,0.637035402,0.635314092,176.7310594,67.89856298,22.77520223,泥岩
1637.625,非储层,0.437499618,8.534506353,91.02799403,74.59503734,25.40496266,74.84878482,6.65222743,1.873744417,0.008534506,0.253747482,25.15121518,2.623617214,226.6591567,33.57301412,0.632664925,0.630964094,170.9082957,66.88248866,21.75077871,泥岩
1637.75,非储层,0.449102072,7.975116384,91.57578154,76.342987,23.657013,76.59626146,6.216210496,1.750930772,0.007975116,0.253274457,23.40373854,2.485177617,223.2763732,33.6257278,0.633460936,0.631757378,154.626903,66.47783118,21.97012851,泥岩
1637.875,非储层,0.451379523,10.13718543,89.41143504,74.25774692,25.74225308,74.50643079,7.901436852,2.225611397,0.010137185,0.248683872,25.49356921,2.553678177,231.1087719,33.55656199,0.638673796,0.636945405,167.1108246,67.89247207,22.10383049,泥岩
1638,非储层,0.443156138,9.597890812,89.95895305,72.10440579,27.89559421,72.35469711,7.48108325,2.107209671,0.009597891,0.250291315,27.64530289,2.847196377,228.9266727,33.45698217,0.643053912,0.641308159,159.173847,67.45816258,22.16062331,泥岩
1638.125,非储层,0.442304596,9.617197,89.9404984,73.39709267,26.60290733,73.64597497,7.496131473,2.11144833,0.009617197,0.248882295,26.35402503,2.730598056,211.986058,33.17990165,0.658234276,0.656403701,173.3821902,66.45686004,22.27984573,泥岩
1638.25,非储层,0.437289475,11.01180765,88.55090288,71.60639585,28.39360415,71.85138377,8.583161795,2.417634042,0.011011808,0.244987925,28.14861623,2.423469397,227.8381903,32.88176413,0.67408237,0.67215814,175.6591506,66.14248979,22.02462793,泥岩
1638.375,非储层,0.4347799,13.40043301,86.16478709,69.94469247,30.05530753,70.19044419,10.44497764,2.942054935,0.013400433,0.245751725,29.80955581,2.602728517,224.2522649,32.62484175,0.685057819,0.683082495,162.2972048,66.73942978,22.04889744,泥岩
1638.5,非储层,0.44325903,12.39343735,87.16330362,69.64931887,30.35068113,69.89259691,9.660074112,2.720969799,0.012393437,0.243278038,30.10740309,2.740337036,212.1886799,32.50247443,0.699852042,0.697774976,157.5448941,66.61865238,23.04415516,泥岩
1638.625,非储层,0.430858731,10.98461656,88.58452471,68.00622895,31.99377105,68.25528969,8.561967685,2.411664261,0.010984617,0.249060734,31.74471031,2.600641817,213.8324054,32.26964805,0.71658678,0.714391624,164.8268109,67.15824746,22.83121704,泥岩
1638.75,非储层,0.428063115,13.56736105,86.00457583,66.81876073,33.18123927,67.06809429,10.57508983,2.978703861,0.013567361,0.24933356,32.93190571,2.718872627,220.89959,32.15142865,0.725332035,0.723083267,157.0899763,66.134045,22.65701823,泥岩
1638.875,非储层,0.435117741,14.69560817,84.86927409,67.54262862,32.45737138,67.78838004,11.4545029,3.226409662,0.014695608,0.245751411,32.21161996,2.690416785,218.4372818,31.82574674,0.733971032,0.731680984,163.6335695,65.87736321,22.56061446,泥岩
1639,非储层,0.438506634,15.92005036,83.64144301,69.16842721,30.83157279,69.41130152,12.40889529,3.495235018,0.01592005,0.242874315,30.58869848,2.418163951,216.8552312,31.23318767,0.743513169,0.741212945,146.8846077,66.05208959,22.0419968,泥岩
1639.125,非储层,0.431356893,17.37868462,82.18995849,69.66283871,30.33716129,69.90280481,13.54582887,3.815477068,0.017378685,0.239966101,30.09719519,2.688705153,209.3290917,30.69066604,0.754399029,0.752071713,148.5502257,64.85424316,21.92209841,泥岩
1639.25,非储层,0.437280737,19.42148332,80.14123595,67.79987602,32.20012398,68.04586689,15.13808985,4.263971977,0.019421483,0.245990879,31.95413311,2.508527666,208.7290694,30.37923395,0.763697803,0.761318885,159.7612295,65.51713135,21.74404529,泥岩
1639.375,非储层,0.433931843,18.06710439,81.49896376,66.96185908,33.03814092,67.2105743,14.08241818,3.966619109,0.018067104,0.248715224,32.7894257,2.53865908,203.5389536,30.13713495,0.773715015,0.771262353,150.500661,64.19338095,22.1924072,泥岩
1639.5,非储层,0.426001622,18.55375687,81.02024151,67.65159622,32.34840378,67.90185644,14.46173982,4.073463291,0.018553757,0.250260219,32.09814356,2.297349205,200.7940656,29.87699694,0.782208437,0.779694541,155.6183174,63.8571729,22.06321878,泥岩
1639.625,非储层,0.416958161,20.20259412,79.38044772,68.95497694,31.04502306,69.20296572,15.74692726,4.435464263,0.020202594,0.247988777,30.79703428,2.555291031,207.8376534,29.85396991,0.780056351,0.777565479,154.6907987,64.46085816,22.1120635,泥岩
1639.75,非储层,0.423341463,19.66949119,79.90716735,68.81252881,31.18747119,69.05513092,15.33139978,4.318421918,0.019669491,0.242602104,30.94486908,2.664220863,203.6605271,29.7606135,0.780457868,0.777989437,167.298814,63.1123032,21.94589265,泥岩
1639.875,非储层,0.422339801,19.07621283,80.50144737,67.69811575,32.30188425,67.93946218,14.86896852,4.188168104,0.019076213,0.241346422,32.06053782,2.635126827,196.7047516,29.54069964,0.781842699,0.779398289,150.5674386,63.49379828,22.14452404,泥岩
1640,非储层,0.413102992,20.92571172,78.66118529,69.28868907,30.71131093,69.53231293,16.31056182,4.594224186,0.020925712,0.243623868,30.46768707,2.563807598,195.5610562,29.60215814,0.780502293,0.778078276,158.9440949,64.46756356,22.01865168,泥岩
1640.125,非储层,0.421179822,19.53700579,80.04181439,68.850712,31.149288,69.09284615,15.22813394,4.28933485,0.019537006,0.242134147,30.90715385,2.567457894,196.0552787,29.62263622,0.782950845,0.780497904,157.1982497,63.85415586,21.97331678,泥岩
1640.25,非储层,0.429465975,19.45308322,80.11745081,67.71370515,32.28629485,67.96060867,15.16272042,4.270909711,0.019453083,0.246903526,32.03939133,2.477708363,200.3537304,29.73613004,0.78511335,0.782616736,148.0932388,64.63117178,22.12092356,泥岩
1640.375,非储层,0.440510815,17.85458903,81.70490015,65.86413187,34.13586813,66.11372643,13.91677292,3.919961522,0.017854589,0.249594562,33.88627357,2.417602219,196.4993179,29.91022244,0.789631522,0.787059594,164.687082,64.70784602,21.89853117,泥岩
1640.5,非储层,0.437815128,19.05598681,80.50619806,65.98432841,34.01567159,66.23986767,14.85320333,4.183727495,0.019055987,0.255539258,33.76013233,2.58750796,206.2855078,30.07946197,0.798170202,0.795504317,153.7090614,65.52828959,22.22477196,泥岩
1640.625,非储层,0.434748069,17.73425365,81.83099828,64.24241203,35.75758797,64.49230328,13.82297742,3.89354198,0.017734254,0.249891245,35.50769672,2.677872313,205.3764875,30.09382541,0.802259655,0.799568228,161.0817114,65.29881995,22.1266491,泥岩
1640.75,非储层,0.423658823,19.31151168,80.2648295,66.12239098,33.87760902,66.36721956,15.05237238,4.239827788,0.019311512,0.244828587,33.63278044,2.595230163,198.7019616,29.77742546,0.807720365,0.805009409,160.9630698,64.56166601,22.07661605,泥岩
1640.875,非储层,0.41138138,21.27964698,78.30897164,66.94651366,33.05348634,67.19701644,16.58643693,4.671930406,0.021279647,0.250502774,32.80298356,2.708680937,186.9347581,29.53245558,0.806032667,0.803380894,167.5660701,64.07494711,22.07482081,泥岩
1641,非储层,0.403108486,21.69882669,77.89806482,68.95448409,31.04551591,69.19858015,16.91316687,4.763960994,0.021698827,0.244096058,30.80141985,2.324199652,196.0860885,29.23591155,0.80233745,0.799744807,170.1836588,63.46344913,22.1205498,泥岩
1641.125,非储层,0.403447424,20.92493673,78.67161585,68.31498931,31.68501069,68.56051872,16.30995776,4.594054038,0.020924937,0.245529411,31.43948128,2.624049361,198.3602162,29.27819365,0.792638024,0.790108254,158.0440489,64.66516127,22.17763534,泥岩
1641.25,非储层,0.400904489,18.84312364,80.75597187,69.24172773,30.75827227,69.48533943,14.68728697,4.136993548,0.018843124,0.243611695,30.51466057,2.471604532,200.2385935,29.49815091,0.775680003,0.773277656,146.6640874,63.04440048,22.20360463,泥岩
1641.375,非储层,0.39062575,18.88387575,80.7254985,71.09341178,28.90658822,71.33110241,14.71905123,4.145940644,0.018883876,0.237690634,28.66889759,2.561784424,213.313159,29.70422544,0.759756511,0.757439547,169.8304465,64.21682305,21.93936747,泥岩
1641.5,非储层,0.38982724,19.45046776,80.159705,73.08382894,26.91617106,73.3284428,15.1606818,4.270335491,0.019450468,0.244613858,26.6715572,2.374343234,206.1981741,29.99126587,0.744326916,0.742094674,150.2654507,64.76266515,22.10678531,泥岩
1641.625,非储层,0.381501626,17.81214859,81.80634978,71.40933808,28.59066192,71.65193691,13.88369269,3.910643755,0.017812149,0.242598827,28.34806309,2.394070317,221.4742915,30.30357118,0.729149014,0.726987274,158.238906,65.34766133,22.02528769,泥岩
1641.75,非储层,0.382315646,15.45580543,84.16187892,72.35135166,27.64864834,72.59724989,12.04703923,3.393310397,0.015455805,0.245898232,27.40275011,2.601775051,195.5665426,30.69448312,0.714815292,0.712713149,155.5992531,65.07271551,22.00847436,泥岩
1641.875,非储层,0.379641783,14.64944697,84.97091125,73.28731725,26.71268275,73.52722414,11.41852251,3.216275005,0.014649447,0.239906893,26.47277586,2.768721317,212.7519317,31.24214947,0.697545355,0.695544072,167.1223236,66.76318462,21.9985297,泥岩
1642,非储层,0.386552389,13.51768511,86.0957625,75.25203609,24.74796391,75.48498488,10.53636988,2.967797545,0.013517685,0.232948793,24.51501512,2.521115906,222.501824,31.83662397,0.675155148,0.673286558,161.1588349,66.64451957,21.98086494,泥岩
1642.125,非储层,0.376920103,11.36140493,88.26167497,75.6353492,24.3646508,75.86682579,8.855655659,2.494387861,0.011361405,0.23147659,24.13317421,2.417805152,219.8343099,32.10052531,0.658578379,0.656824101,166.8540303,66.84245976,22.02605292,泥岩
1642.25,非储层,0.379736014,12.57167557,87.04858842,77.53047324,22.46952676,77.76460223,9.799002028,2.760101866,0.012571676,0.234128982,22.23539777,2.483779296,217.243158,32.22800543,0.646979288,0.64531117,163.259426,68.06136822,21.91520162,泥岩
1642.375,非储层,0.389436367,13.23863136,86.37193227,77.55462053,22.44537947,77.78490511,10.31886122,2.906531505,0.013238631,0.23028458,22.21509489,2.568544195,237.0201339,32.33188058,0.643127581,0.641491796,159.222929,67.22670941,22.05880366,泥岩
1642.5,非储层,0.392485857,12.38593996,87.22157419,76.09285492,23.90714508,76.3197796,9.654230264,2.719323752,0.01238594,0.226924676,23.6802204,2.580490538,216.4117849,32.337583,0.639325502,0.637733703,164.1769416,66.1996723,22.18052441,泥岩
1642.625,非储层,0.382867272,11.28453907,88.33259366,77.51189391,22.48810609,77.73256565,8.795742511,2.477512021,0.011284539,0.220671746,22.26743435,2.680732742,225.7712245,32.22303811,0.639938157,0.638373995,186.2378667,67.06058096,21.92741703,泥岩
1642.75,非储层,0.375087485,13.80751463,85.81739789,78.39581429,21.60418571,78.61531685,10.76227772,3.031429397,0.013807515,0.21950256,21.38468315,2.885566025,216.7089359,32.10796499,0.642196289,0.640636124,158.3057075,66.73160109,22.05495154,泥岩
1642.875,非储层,0.383102946,14.48623004,85.13066701,77.60102823,22.39897177,77.82428304,11.29130296,3.180440853,0.01448623,0.22325481,22.17571696,2.718905055,225.6306092,31.92959471,0.642254782,0.640708374,160.4952536,66.305752,21.82109702,泥岩
1643,非储层,0.384364722,14.30760447,85.30803081,77.88237827,22.11762173,78.10444171,11.15207312,3.141223743,0.014307604,0.222063437,21.89555829,2.778908252,223.0098941,31.4427568,0.650407355,0.648829991,169.5730092,64.81847216,21.83212594,泥岩
1643.125,非储层,0.386665351,16.53955481,83.07377984,78.41742854,21.58257146,78.64038437,12.8917685,3.631246752,0.016539555,0.222955835,21.35961563,2.506109925,193.0486509,31.11660152,0.661023263,0.659407568,162.8996477,65.47187939,23.00293692,泥岩
1643.25,非储层,0.388814183,17.33672472,82.2744611,76.58515108,23.41484892,76.80332925,13.51312319,3.806264803,0.017336725,0.218178167,23.19667075,2.471692545,199.8434232,30.68164092,0.674129904,0.672459843,166.5915515,65.36398908,22.95704593,泥岩
1643.375,非储层,0.380738918,19.20038242,80.41887866,75.94202049,24.05797951,76.16629458,14.9657526,4.215429443,0.019200382,0.224274086,23.83370542,2.623987359,223.3170173,30.01667481,0.698407854,0.696639332,158.7667133,65.67219864,23.92535021,泥岩
1643.5,非储层,0.389910011,21.51961945,78.09047054,73.76770632,26.23229368,73.9891498,16.77348365,4.72461618,0.021519619,0.221443483,26.0108502,2.361140494,203.3376087,29.48590208,0.724814595,0.722944998,161.1541164,64.79106051,24.1645884,泥岩
1643.625,非储层,0.396877098,22.31131992,77.29180298,72.33874986,27.66125014,72.55532913,17.39057518,4.898433419,0.02231132,0.216579275,27.44467087,2.629982071,205.8505003,29.14610864,0.739118668,0.737180836,157.0588691,63.67701673,22.8494514,泥岩
1643.75,非储层,0.390681046,21.02687328,78.58244567,73.8289522,26.1710478,74.0507249,16.38941228,4.616434131,0.021026873,0.221772708,25.9492751,2.567497588,202.6941316,29.17757833,0.747669807,0.745695925,153.7473166,64.58223621,22.9433959,泥岩
1643.875,非储层,0.393822372,18.8789137,80.72726393,71.91658006,28.08341994,72.13519434,14.71518356,4.144851228,0.018878914,0.218614276,27.86480566,2.419677876,207.9625171,29.56366315,0.742236113,0.740286689,157.4998801,63.91104406,22.14707398,泥岩
1644,非储层,0.394739731,17.35448148,82.25077879,72.03619508,27.96380492,72.25054528,13.52696371,3.810163288,0.017354481,0.214350194,27.74945472,2.56945127,201.9456188,30.02729257,0.727463541,0.725586158,148.2529464,65.49573222,22.07827978,泥岩
1644.125,非储层,0.400834116,17.28827885,82.31088703,73.6715161,26.3284839,73.88085753,13.47536202,3.79562855,0.017288279,0.209341437,26.11914247,2.611770578,206.6494168,30.44613948,0.71313944,0.711351787,161.9499318,64.49754293,22.06325559,泥岩
1644.25,非储层,0.401656381,16.48008622,83.1182574,75.7661897,24.2338103,75.97357475,12.84541567,3.618190469,0.016480086,0.20738505,24.02642525,2.685699618,202.7710331,30.80026184,0.691808008,0.690134624,155.0903727,66.12650406,21.8452925,泥岩
